idx,id,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,latitud,longitud,image_url,imagen_path,valido_desde,valido_hasta,cocheras,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio,tipo_valor_atipico
4337,17614380.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--17614380,159357.0,USD,145700.0,Departamento,44.0,0.0,48.0,21.88235294117647,,2.0,1.0,Excelente,Contrafrente,,-34.57368,-58.48246,https://proxy.sosiva451.com/proxy/5EFE2B859F585E456EC6BC4968B362CE94BFA38B0B4301AD4BF5219EB0937F990CB0BB53FA2B5E4296A53FBA2791ADD65908D5C02A8B1F117F2C81D2471E0D4335FE48AA8A4B76147EB113A29D9D6CAF42515AF733BAEE39953B68D17F553EDC,images/17614380.jpg,2026-02-05 15:26:22.367293,,0.0,,POINT (-6510237.667537991 -4106095.8275614614),47.0,Villa Urquiza,12.0,22,5,11.978902247340022,BAJO
4344,18420096.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18420096,195720.0,USD,0.0,Departamento,42.0,14.0,56.0,21.88235294117647,,2.0,1.0,Excelente,Frente,,-34.57273,-58.47506,https://proxy.sosiva451.com/proxy/098F93E67F3D26449B5EA21ADB0F93F4EF8B2760B5AE1D25B9DA6B4F9DF2B69071FAD399E6E738C9B5B1E0E5A25F1AC65BC235849B4406FF8A095819AF85180EB6C54DC6C0F523D2A08863C090F9402CB05F460A9A5A98A51BFC24548B280D55,images/18420096.jpg,2026-02-05 15:26:54.002523,,0.0,,POINT (-6509413.903306119 -4105967.3926812834),47.0,Villa Urquiza,12.0,22,5,12.18444034540306,BAJO
4345,16896935.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--16896935,247105.0,USD,0.0,Departamento,50.0,18.0,68.0,21.88235294117647,,2.0,2.0,Excelente,Frente,S,-34.57407,-58.48207,https://proxy.sosiva451.com/proxy/C8315EADED022F72A0F50F6497F975DE12B5A0789BCF75386F493C3C6C5662502C6E86126D653D8A883BCF385CCCC8D0D9F7DAFEE38F3581C23F944E530C55861D7D162F5C3D628F401F37F3E35BBAE497AB4ECB807D91A2DFC1B830141545B6,images/16896935.jpg,2026-02-05 15:26:58.417956,,0.0,,POINT (-6510194.252936581 -4106148.553884556),47.0,Villa Urquiza,12.0,22,5,12.417568626494766,BAJO
4347,9073852.0,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--9073852,198500.0,USD,0.0,Departamento,76.0,0.0,85.0,44.60377358490566,,3.0,2.0,Excelente,Frente,E,-34.62278,-58.45576,https://proxy.sosiva451.com/proxy/F29A7B155AD8E4B0427DB624B6661C1CA5F1456CA85A528EA44B9150D2505DA29085F64BD3EB5FB90133E76D00A6EC7FB9569845C87846E68F2F7529F0CE6BD30BCC71E7EC5EBFF3FB22F3A30129C148E152C7E0271859655609BFFF10D7E4CE,images/9073852.jpg,2026-02-05 15:27:06.987674,,0.0,,POINT (-6507265.43713381 -4112735.8826677045),12.0,Flores,7.0,45,5,12.198544379109382,BAJO
4349,17561458.0,https://www.argenprop.com/departamento-en-venta-en-colegiales-3-ambientes--17561458,258960.0,USD,0.0,Departamento,65.0,14.0,79.0,38.074074074074076,,3.0,2.0,Excelente,Frente,N,-34.57324,-58.44168,https://proxy.sosiva451.com/proxy/49B17C2BDD53C9C83C050DCA8FEFF81238CEE8ED5D236A94E7EB35BBB3202BE8DBD41DE197BDD39FDC1290B9AD997151E5BD2664E31AFB16899FC7BDC7C9495055DC1D4619B094979417E6D3B71CE9FC8BAA7300C61E36A810E86F5C379F8F73,images/17561458.jpg,2026-02-05 15:27:15.266090,,0.0,,POINT (-6505698.05870344 -4106036.341750294),20.0,Palermo,14.0,38,5,12.464428888600127,BAJO
4350,16263757.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-4-ambientes--16263757,605550.0,USD,0.0,Departamento,159.0,25.0,184.0,21.88235294117647,,4.0,4.0,Excelente,Frente,,-34.57818,-58.48527,https://proxy.sosiva451.com/proxy/CD3996DE6B59D3E06C8B431BCCD5034C8FFB8325AD5480D268CBFD2269ABD22B7355F74FAAA54A5748240BFFE98B4CEA7F98EF0368744FD6CBF9B8548697256D9866B66D1FFFEE8AF951185BB1D50E5517C7D65B6F666A990A4FA5A5513016B2,images/16263757.jpg,2026-02-05 15:27:19.304735,,0.0,,POINT (-6510550.475307119 -4106704.223251901),47.0,Villa Urquiza,12.0,22,5,13.313892414949196,BAJO
4355,16430176.0,https://www.argenprop.com/departamento-en-venta-en-palermo-4-ambientes--16430176,970300.0,USD,0.0,Departamento,124.0,8.0,132.0,38.074074074074076,,4.0,3.0,Excelente,Contrafrente,,-34.57861,-58.41397,https://proxy.sosiva451.com/proxy/5814A48729645174A0C06354F5E72B198EE818A317964BC49AAA3FF58BAF0BA4866E99BAFFA1713AF3A9C58DF1EBD5F37985E5D6B77DBD24F0AEB283660E00C0CC57BE4DEDF404212B9BBC8227774202BD8C697D67BA4E6774655450C3332193,images/16430176.jpg,2026-02-05 15:27:40.983114,,0.0,,POINT (-6502613.395613559 -4106762.3605640377),20.0,Palermo,14.0,38,5,13.785360581013391,BAJO
4357,16430163.0,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--16430163,573700.0,USD,0.0,Departamento,77.0,5.0,82.0,38.074074074074076,,3.0,3.0,Excelente,Contrafrente,,-34.57861,-58.41397,https://proxy.sosiva451.com/proxy/D3E4257F6379742AAAD472C0B4FDCEF4469ABAF2D60324E2C6D3CB2EB4122D6D8ECBF738A7FA425D8F5BE261A65B464458299ED34E7A09D53FD815190136BBF9954C1912E976A96FCBCBD4D3A8B7593E41207E37FCD5EE55DA99022F4207690A,images/16430163.jpg,2026-02-05 15:27:49.439608,,0.0,,POINT (-6502613.395613559 -4106762.3605640377),20.0,Palermo,14.0,38,5,13.259861890589962,BAJO
4373,18667316.0,https://www.argenprop.com/departamento-en-venta-en-centro-1-ambiente--18667316,69000.0,USD,0.0,Departamento,29.0,0.0,34.0,50.361111111111114,,1.0,1.0,Excelente,Contrafrente,SE,-34.61337,-58.39048,https://static1.sosiva451.com/16291741/7b2464c8-cdba-4295-9ea7-4b49e7d47814_u_small.jpg,images/18667316.jpg,2026-02-05 15:30:34.662481,,0.0,,POINT (-6499998.500774824 -4111463.0140151815),16.0,Monserrat,1.0,50,5,11.141861783579396,BAJO
4395,17697179.0,https://www.argenprop.com/departamento-en-venta-en-villa-del-parque-2-ambientes--17697179,119000.0,USD,96000.0,,57.0,0.0,80.0,2.0,,2.0,1.0,Excelente,Frente,E,-34.60657,-58.48391,https://www.argenprop.com/static-content/97179671/09624867-4b1a-49bd-80b4-2331fc59d906_u_small.jpg,images/17697179.jpg,2026-02-05 15:32:15.121947,,0.0,,POINT (-6510399.08079964 -4110543.2837526035),36.0,Villa Del Parque,11.0,2,5,11.686878772093667,BAJO
4400,17678905.0,https://www.argenprop.com/departamento-en-venta-en-villa-del-parque-1-ambiente--17678905,86900.0,USD,0.0,,32.0,1.0,33.0,26.789473684210527,,1.0,1.0,Excelente,Contrafrente,SE,-34.61121,-58.49783,https://www.argenprop.com/static-content/50987671/4fdae88f-d5e7-40c4-8176-5246a546ccec_u_small.jpg,images/17678905.jpg,2026-02-05 15:32:55.431230,,0.0,,POINT (-6511948.648111483 -4111170.856238451),36.0,Villa Del Parque,11.0,27,5,11.372513311253483,BAJO
4440,16269746.0,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--16269746,204106.0,USD,145620.0,Departamento,41.0,11.0,51.0,38.074074074074076,,2.0,2.0,Excelente,Frente,,-34.5882,-58.4194,https://www.argenprop.com/static-content/64796261/19250ad5-d59b-447e-ab55-3fcad9cb0553_u_small.jpg,images/16269746.jpg,2026-02-05 15:37:23.872955,,0.0,,POINT (-6503217.860448565 -4108059.03598999),20.0,Palermo,14.0,38,5,12.22639474572008,BAJO
4459,18454774.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-4-ambientes--18454774,917682.0,USD,0.0,,161.0,0.0,161.0,37.93333333333333,,4.0,4.0,Excelente,Frente,N,-34.55425,-58.438347,https://www.argenprop.com/static-content/47745481/d3c7dd1c-5e48-41b6-9f7f-c6f3e97c7523_u_small.jpg,images/18454774.jpg,2026-02-05 15:38:47.106705,,1.0,,POINT (-6505327.030840627 -4103469.288131215),4.0,Belgrano,13.0,38,5,13.729606204361719,BAJO
4460,18454776.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-4-ambientes--18454776,915494.0,USD,0.0,,169.0,15.0,184.0,37.93333333333333,,4.0,3.0,Excelente,Contrafrente,N,-34.55425,-58.438347,https://www.argenprop.com/static-content/67745481/1770cd3f-381f-4b85-9e9a-33c07eed1e21_u_small.jpg,images/18454776.jpg,2026-02-05 15:38:51.175865,,1.0,,POINT (-6505327.030840627 -4103469.288131215),4.0,Belgrano,13.0,38,5,13.727219089279487,BAJO
4513,18827380.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-1-ambiente--18827380,40000.0,USD,130000.0,,27.0,0.0,27.0,56.0,,1.0,1.0,Bueno,,,-34.60085,-58.37807,https://www.argenprop.com/static-content/08372881/3e493680-9b19-49ad-a421-fa058ea09810_u_small.jpg,images/18827380.jpg,2026-02-05 15:44:20.103305,,0.0,,POINT (-6498617.025894079 -4109769.686621178),31.0,San Nicolas,1.0,56,3,10.596634733096073,BAJO
4580,18622708.0,https://www.argenprop.com/departamento-en-venta-en-boca-1-ambiente--18622708,45000.0,USD,100000.0,,32.0,2.0,34.0,15.0,,1.0,1.0,Bueno,,,-34.6291,-58.36702,https://www.argenprop.com/static-content/80722681/882e76f8-b9d4-4da1-9e15-d6814a5baf27_u_small.jpg,images/18622708.jpg,2026-02-05 15:49:57.074006,,0.0,,POINT (-6497386.945520814 -4113590.8552844985),5.0,La Boca,4.0,15,3,10.714417768752456,BAJO
4581,18627619.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18627619,45000.0,USD,95000.0,Departamento,27.7,0.0,27.7,50.0,,1.0,1.0,Bueno,Frente,E,-34.60947,-58.40472,https://www.argenprop.com/static-content/91672681/7025741b-b948-4a4a-8af8-1d01e00daa43_u_small.jpg,images/18627619.jpg,2026-02-05 15:50:01.303729,,0.0,,POINT (-6501583.69032372 -4110935.5124462205),2.0,Balvanera,3.0,50,3,10.714417768752456,BAJO
4654,15738268.0,https://www.argenprop.com/departamento-en-venta-en-centro-1-ambiente--15738268,49000.0,USD,25000.0,Departamento,21.0,0.0,21.0,72.90789473684211,,1.0,1.0,Muy Bueno,Interno,,-34.603683,-58.381557,https://www.argenprop.com/static-content/86283751/152f689f-31e3-47b3-82ff-84597582a2f2_u_small.jpg,images/15738268.jpg,2026-02-05 15:56:47.958695,,0.0,,POINT (-6499005.196958477 -4110152.826932004),31.0,San Nicolas,1.0,73,4,10.799575577092764,BAJO
4656,14342270.0,https://www.argenprop.com/ph-en-venta-en-liniers-1-ambiente--14342270,50000.0,USD,0.0,,25.0,0.0,25.0,5.0,,1.0,1.0,Bueno,Frente,,-34.603683,-58.381557,https://www.argenprop.com/static-content/07224341/073b0a1a-0e4c-4374-8fef-37d8ed556571_u_small.jpg,images/14342270.jpg,2026-02-05 15:57:24.897633,,0.0,,POINT (-6499005.196958477 -4110152.826932004),31.0,San Nicolas,1.0,5,3,10.819778284410283,BAJO
4668,18610866.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--18610866,50000.0,USD,116000.0,,31.0,0.0,31.0,50.0,,1.0,1.0,Bueno,Frente,E,-34.62217,-58.399673,https://www.argenprop.com/static-content/66801681/b62f3d7e-8435-45c5-a030-0a1360e1ca02_u_small.jpg,images/18610866.jpg,2026-02-05 15:58:13.879763,,0.0,,POINT (-6501021.860853687 -4112653.365022376),30.0,San Cristobal,3.0,50,3,10.819778284410283,BAJO
4669,18610868.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--18610868,50000.0,USD,116000.0,,31.0,0.0,31.0,50.0,,1.0,1.0,Bueno,Frente,E,-34.62217,-58.399673,https://www.argenprop.com/static-content/86801681/75de8746-3f02-45e7-8d9d-58ba6cc14ca8_u_small.jpg,images/18610868.jpg,2026-02-05 15:58:17.858317,,0.0,,POINT (-6501021.860853687 -4112653.365022376),30.0,San Cristobal,3.0,50,3,10.819778284410283,BAJO
4679,18709045.0,https://www.argenprop.com/departamento-en-venta-en-congreso-1-ambiente--18709045,50000.0,USD,112000.0,,22.0,0.0,22.0,40.0,,1.0,1.0,Muy Bueno,Contrafrente,E,-34.607616,-58.39773,https://www.argenprop.com/static-content/54090781/bb0e2f62-f7fd-4c78-ae9c-21e42966195e_u_small.jpg,images/18709045.jpg,2026-02-05 15:58:58.018894,,0.0,,POINT (-6500805.567083076 -4110684.7550053713),2.0,Balvanera,3.0,40,4,10.819778284410283,BAJO
4680,18709071.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18709071,50000.0,USD,112000.0,,22.0,0.0,22.0,40.0,,1.0,1.0,Muy Bueno,Contrafrente,E,-34.607616,-58.39773,https://www.argenprop.com/static-content/17090781/12f0cffa-2915-46f1-ab47-0c12d4abfb25_u_small.jpg,images/18709071.jpg,2026-02-05 15:59:01.953525,,0.0,,POINT (-6500805.567083076 -4110684.7550053713),2.0,Balvanera,3.0,40,4,10.819778284410283,BAJO
4689,18784358.0,https://www.argenprop.com/departamento-en-venta-en-flores-1-ambiente--18784358,50000.0,USD,126300.0,,22.0,3.0,25.0,45.0,,1.0,1.0,Excelente,Contrafrente,SO,-34.637486,-58.460144,https://www.argenprop.com/static-content/85348781/9400c9c0-9fa9-4e7f-be7d-b8dd598c4983_u_small.jpg,images/18784358.jpg,2026-02-05 15:59:54.567208,,0.0,,POINT (-6507753.461781447 -4114725.4179198006),12.0,Flores,7.0,45,5,10.819778284410283,BAJO
4690,18792050.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-1-ambiente--18792050,50000.0,USD,137000.0,,23.0,2.0,25.0,40.0,,1.0,1.0,Muy Bueno,Frente,S,-34.6053,-58.391304,https://www.argenprop.com/static-content/05029781/afe32f43-e548-4db5-b5b7-248212979beb_u_small.jpg,images/18792050.jpg,2026-02-05 15:59:59.912068,,0.0,,POINT (-6500090.228035238 -4110371.5189482216),31.0,San Nicolas,1.0,40,4,10.819778284410283,BAJO
4691,18792062.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-1-ambiente--18792062,50000.0,USD,137000.0,,23.0,2.0,25.0,40.0,,1.0,1.0,Muy Bueno,Frente,S,-34.6053,-58.391304,https://www.argenprop.com/static-content/26029781/9942db5b-9afb-4c6c-95fa-622823c6392d_u_small.jpg,images/18792062.jpg,2026-02-05 16:00:04.017513,,0.0,,POINT (-6500090.228035238 -4110371.5189482216),31.0,San Nicolas,1.0,40,4,10.819778284410283,BAJO
4718,17548775.0,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--17548775,50000.0,USD,0.0,,49.0,0.0,49.0,53.0,,3.0,1.0,Muy Bueno,Frente,,-34.683193,-58.46388,https://www.argenprop.com/static-content/57784571/d0baa66c-a8e7-4941-8e6f-a9deeed95703_u_small.jpg,images/17548775.jpg,2026-02-05 16:01:52.517040,,0.0,,POINT (-6508169.351399051 -4120911.2486415054),39.0,Villa Lugano,8.0,53,4,10.819778284410283,BAJO
4719,17637879.0,https://www.argenprop.com/departamento-en-venta-en-boedo-2-ambientes--17637879,50000.0,USD,0.0,Departamento,50.0,0.0,50.0,30.0,,2.0,1.0,Muy Bueno,Lateral,,-34.63401,-58.41511,https://www.argenprop.com/static-content/97873671/999b82ce-1bc5-4bff-9beb-fbd1b70ac9cf_u_small.jpg,images/17637879.jpg,2026-02-05 16:01:56.918583,,0.0,,POINT (-6502740.299833062 -4114255.1273833546),6.0,Boedo,5.0,30,4,10.819778284410283,BAJO
4733,18229799.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-2-ambientes--18229799,50000.0,USD,72000.0,,30.0,0.0,30.0,20.0,,2.0,1.0,Bueno,Lateral,,-34.618465,-58.395237,https://www.argenprop.com/static-content/99792281/a0afc3a9-ac4b-4002-a71c-59065f59a499_u_small.jpg,images/18229799.jpg,2026-02-05 16:02:53.562784,,0.0,,POINT (-6500528.047592528 -4112152.18481258),30.0,San Cristobal,3.0,20,3,10.819778284410283,BAJO
4734,18229800.0,https://www.argenprop.com/departamento-en-venta-en-boedo-2-ambientes--18229800,50000.0,USD,72000.0,,30.0,0.0,30.0,20.0,,2.0,1.0,Bueno,Lateral,,-34.618465,-58.395237,https://www.argenprop.com/static-content/00892281/3ffda499-e4ef-4897-bc12-8b182fcbacc1_u_small.jpg,images/18229800.jpg,2026-02-05 16:02:57.512454,,0.0,,POINT (-6500528.047592528 -4112152.18481258),30.0,San Cristobal,3.0,20,3,10.819778284410283,BAJO
4735,18229804.0,https://www.argenprop.com/departamento-en-venta-en-almagro-2-ambientes--18229804,50000.0,USD,72000.0,,30.0,0.0,30.0,20.0,,2.0,1.0,Bueno,Lateral,,-34.618465,-58.395237,https://www.argenprop.com/static-content/40892281/9570f4c0-d0dc-4bf4-92e9-6485718b71d5_u_small.jpg,images/18229804.jpg,2026-02-05 16:03:01.449180,,0.0,,POINT (-6500528.047592528 -4112152.18481258),30.0,San Cristobal,3.0,20,3,10.819778284410283,BAJO
4747,18376419.0,https://www.argenprop.com/departamento-en-venta-en-boca-2-ambientes--18376419,50000.0,USD,72000.0,,45.0,0.0,45.0,35.0,,2.0,1.0,Bueno,Contrafrente,NE,-34.63166,-58.35971,https://www.argenprop.com/static-content/91467381/80358894-bb6c-4fa8-8483-5a82579a9b1c_u_small.jpg,images/18376419.jpg,2026-02-05 16:03:48.606200,,0.0,,POINT (-6496573.200043116 -4113937.191839841),5.0,La Boca,4.0,35,3,10.819778284410283,BAJO
4751,18430726.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18430726,50000.0,USD,0.0,Departamento,26.0,0.0,26.0,51.0,,1.0,1.0,Bueno,,,-34.601,-58.408,https://www.argenprop.com/static-content/62703481/d5444d77-255e-45e1-a062-aa65d0d450f0_u_small.jpg,images/18430726.jpg,2026-02-05 16:04:05.203931,,0.0,,POINT (-6501948.818253523 -4109789.9725789246),2.0,Balvanera,3.0,51,3,10.819778284410283,BAJO
4752,18437702.0,https://www.argenprop.com/departamento-en-venta-en-boca-2-ambientes--18437702,50000.0,USD,72000.0,,45.0,0.0,45.0,35.0,,2.0,1.0,Bueno,Contrafrente,NE,-34.63166,-58.35971,https://www.argenprop.com/static-content/20773481/e180eee4-1ca5-4aad-a95c-0f14ccf5515a_u_small.jpg,images/18437702.jpg,2026-02-05 16:04:09.263389,,0.0,,POINT (-6496573.200043116 -4113937.191839841),5.0,La Boca,4.0,35,3,10.819778284410283,BAJO
4758,18635355.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--18635355,49900.0,USD,80000.0,,31.0,0.0,31.0,46.0,,1.0,1.0,Bueno,,,-34.62312,-58.40588,https://www.argenprop.com/static-content/55353681/f2d7fcf0-384c-4804-a6f2-bb0343baa8ac_u_small.jpg,images/18635355.jpg,2026-02-05 16:04:33.649415,,0.0,,POINT (-6501712.820933041 -4112781.8763726284),30.0,San Cristobal,3.0,46,3,10.81777628173961,BAJO
4764,18896415.0,https://www.argenprop.com/departamento-en-venta-en-parque-patricios-1-ambiente--18896415,92450.0,USD,0.0,,39.0,0.0,43.0,53.625,,1.0,1.0,Excelente,,,-34.6368,-58.40456,https://www.argenprop.com/static-content/51469881/a531aa56-f97a-4ed1-a5ec-03bfbd19c422_u_small.jpg,images/18896415.jpg,2026-02-05 16:04:58.602504,,0.0,,POINT (-6501565.879205193 -4114632.6029790402),24.0,Parque Patricios,4.0,54,5,11.43442323681527,BAJO
4766,18896414.0,https://www.argenprop.com/departamento-en-venta-en-parque-patricios-1-ambiente--18896414,74700.0,USD,0.0,,32.5,0.0,36.0,53.625,,1.0,1.0,Excelente,,,-34.6368,-58.40456,https://www.argenprop.com/static-content/41469881/63afbfab-508e-4607-bd99-813b36dd82e7_u_small.jpg,images/18896414.jpg,2026-02-05 16:05:06.586245,,0.0,,POINT (-6501565.879205193 -4114632.6029790402),24.0,Parque Patricios,4.0,54,5,11.221235371120908,BAJO
4814,17312329.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--17312329,359850.0,USD,0.0,Departamento,95.0,40.0,135.0,96.175,,3.0,3.0,Excelente,Contrafrente,N,-34.58759,-58.40366,https://proxy.sosiva451.com/proxy/52249907FDE1A5BC69C05595F5464FAE501A9C387C1A314C7CA19F4C396F9685F07EC3B34872089E03A2B22FAEF699F395B52360C75A795610873B939609F9F57B0578A999ADC2BA9F786579A2B012C7D9291D63F97F6C151E9835C34FD02E9C,images/17312329.jpg,2026-02-05 16:08:23.663893,,0.0,,POINT (-6501465.691663479 -4107976.552700449),27.0,Recoleta,2.0,96,5,12.79344255693595,BAJO
4822,16984458.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--16984458,222148.0,USD,0.0,Departamento,42.0,17.0,59.0,21.88235294117647,,2.0,2.0,Excelente,Frente,N,-34.57419,-58.47476,https://proxy.sosiva451.com/proxy/CED0691F2E81D3425454EDBEBC65C107AF14BD633AB0A69D56C24C410EC0D02C891A350E9D30ECBC9FE8198DA29381D6805069CBA8EFD7F778AA85D06AA13BAB409D8A6F24D9F7783EA034B5A537A42B255EFAF154E602F2129B08534CF1CB5E,images/16984458.jpg,2026-02-05 16:08:58.314787,,0.0,,POINT (-6509380.507458882 -4106164.7774183475),47.0,Villa Urquiza,12.0,22,5,12.311099105397577,BAJO
