idx,id,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,latitud,longitud,image_url,imagen_path,valido_desde,valido_hasta,cocheras,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio
4506,16331172.0,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--16331172,40000.0,USD,0.0,Departamento,20.0,0.0,20.0,26.285714285714285,,1.0,1.0,Bueno,Contrafrente,N,-34.60057,-58.47364,https://www.argenprop.com/static-content/27113361/61d62b6c-be6b-4365-a76b-dbe88cfd6882_u_small.jpg,images/16331172.jpg,2026-02-05 15:43:50.346573,,0.0,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,26,3,10.596634733096073
4580,18622708.0,https://www.argenprop.com/departamento-en-venta-en-boca-1-ambiente--18622708,45000.0,USD,100000.0,,32.0,2.0,34.0,15.0,,1.0,1.0,Bueno,,,-34.6291,-58.36702,https://www.argenprop.com/static-content/80722681/882e76f8-b9d4-4da1-9e15-d6814a5baf27_u_small.jpg,images/18622708.jpg,2026-02-05 15:49:57.074006,,0.0,,POINT (-6497386.945520814 -4113590.8552844985),5.0,La Boca,4.0,15,3,10.714417768752456
4647,17330231.0,https://www.argenprop.com/departamento-en-venta-en-almagro-1-ambiente--17330231,48000.0,USD,78000.0,,29.0,29.0,58.0,20.0,,1.0,1.0,Bueno,Interno,N,-34.61231,-58.416397,https://www.argenprop.com/static-content/13203371/5efd53ee-2bab-432c-8231-7eb8eca5c7f7_u_small.jpg,images/17330231.jpg,2026-02-05 15:55:46.873148,,0.0,,POINT (-6502883.568017715 -4111319.6393415425),1.0,Almagro,5.0,20,3,10.778956289890028
4656,14342270.0,https://www.argenprop.com/ph-en-venta-en-liniers-1-ambiente--14342270,50000.0,USD,0.0,,25.0,0.0,25.0,5.0,,1.0,1.0,Bueno,Frente,,-34.603683,-58.381557,https://www.argenprop.com/static-content/07224341/073b0a1a-0e4c-4374-8fef-37d8ed556571_u_small.jpg,images/14342270.jpg,2026-02-05 15:57:24.897633,,0.0,,POINT (-6499005.196958477 -4110152.826932004),31.0,San Nicolas,1.0,5,3,10.819778284410283
4718,17548775.0,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--17548775,50000.0,USD,0.0,,49.0,0.0,49.0,53.0,,3.0,1.0,Muy Bueno,Frente,,-34.683193,-58.46388,https://www.argenprop.com/static-content/57784571/d0baa66c-a8e7-4941-8e6f-a9deeed95703_u_small.jpg,images/17548775.jpg,2026-02-05 16:01:52.517040,,0.0,,POINT (-6508169.351399051 -4120911.2486415054),39.0,Villa Lugano,8.0,53,4,10.819778284410283
4733,18229799.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-2-ambientes--18229799,50000.0,USD,72000.0,,30.0,0.0,30.0,20.0,,2.0,1.0,Bueno,Lateral,,-34.618465,-58.395237,https://www.argenprop.com/static-content/99792281/a0afc3a9-ac4b-4002-a71c-59065f59a499_u_small.jpg,images/18229799.jpg,2026-02-05 16:02:53.562784,,0.0,,POINT (-6500528.047592528 -4112152.18481258),30.0,San Cristobal,3.0,20,3,10.819778284410283
4734,18229800.0,https://www.argenprop.com/departamento-en-venta-en-boedo-2-ambientes--18229800,50000.0,USD,72000.0,,30.0,0.0,30.0,20.0,,2.0,1.0,Bueno,Lateral,,-34.618465,-58.395237,https://www.argenprop.com/static-content/00892281/3ffda499-e4ef-4897-bc12-8b182fcbacc1_u_small.jpg,images/18229800.jpg,2026-02-05 16:02:57.512454,,0.0,,POINT (-6500528.047592528 -4112152.18481258),30.0,San Cristobal,3.0,20,3,10.819778284410283
4735,18229804.0,https://www.argenprop.com/departamento-en-venta-en-almagro-2-ambientes--18229804,50000.0,USD,72000.0,,30.0,0.0,30.0,20.0,,2.0,1.0,Bueno,Lateral,,-34.618465,-58.395237,https://www.argenprop.com/static-content/40892281/9570f4c0-d0dc-4bf4-92e9-6485718b71d5_u_small.jpg,images/18229804.jpg,2026-02-05 16:03:01.449180,,0.0,,POINT (-6500528.047592528 -4112152.18481258),30.0,San Cristobal,3.0,20,3,10.819778284410283
4766,18896414.0,https://www.argenprop.com/departamento-en-venta-en-parque-patricios-1-ambiente--18896414,74700.0,USD,0.0,,32.5,0.0,36.0,53.625,,1.0,1.0,Excelente,,,-34.6368,-58.40456,https://www.argenprop.com/static-content/41469881/63afbfab-508e-4607-bd99-813b36dd82e7_u_small.jpg,images/18896414.jpg,2026-02-05 16:05:06.586245,,0.0,,POINT (-6501565.879205193 -4114632.6029790402),24.0,Parque Patricios,4.0,54,5,11.221235371120908
4848,18927867.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18927867,145000.0,USD,0.0,,63.0,0.0,63.0,11.0,,3.0,2.0,Bueno,Frente,,-34.58547,-58.47693,https://www.argenprop.com/static-content/76872981/a8f18814-5968-4f51-bdfc-e4d32c024a97_u_small.jpg,images/18927867.jpg,2026-02-05 16:10:47.669688,,0.0,,POINT (-6509622.070753903 -4107689.894173633),23.0,Parque Chas,15.0,11,3,11.884489021402711
4849,18927860.0,https://www.argenprop.com/departamento-en-venta-en-parque-chas-3-ambientes--18927860,145000.0,USD,0.0,,63.0,0.0,63.0,11.0,,3.0,2.0,Bueno,Frente,,-34.58547,-58.47693,https://www.argenprop.com/static-content/06872981/a69ab1d7-c751-483f-b166-bbdac27a0c99_u_small.jpg,images/18927860.jpg,2026-02-05 16:10:51.628529,,0.0,,POINT (-6509622.070753903 -4107689.894173633),23.0,Parque Chas,15.0,11,3,11.884489021402711
4862,16407764.0,https://www.argenprop.com/departamento-en-venta-en-villa-luro-2-ambientes--16407764,145000.0,USD,0.0,Departamento,46.0,3.0,49.0,33.5,,2.0,1.0,Excelente,Frente,,-34.64016,-58.50946,https://proxy.sosiva451.com/proxy/340682EF3391525FE262B101554D5C011357DCE9A0BAB3FE307E53AE3B33247A7D128F653E7B67D7F3053D3FB7277FB3F423E7F6CF1128D4CDAF6D2FFECF0F22A0A85944317F2385407C5DC806F437D589E3CDCDE001C537255037DC050290BE,images/16407764.jpg,2026-02-05 16:11:44.615632,,0.0,,POINT (-6513243.293789408 -4115087.2140991446),40.0,Villa Luro,10.0,34,5,11.884489021402711
4867,15244522.0,https://www.argenprop.com/departamento-en-venta-en-villa-luro-4-ambientes--15244522,335000.0,USD,0.0,Semipiso,90.0,17.0,107.0,37.9375,,4.0,2.0,Excelente,Contrafrente,E,-34.64402,-58.51113,https://proxy.sosiva451.com/proxy/DD8C90FF621FD4EE1761F177EE7C96466ECECBAFB56B1624CD6F7C68EDDD75E38BF1FE85872AC301CCE921862F474190BB56E6FC1777271016DAD187F162295F8750B1A53D26C8584BF0ADC843654F511E3CCCCE9608916F388DCD1F1496C395,images/15244522.jpg,2026-02-05 16:12:05.387522,,1.0,,POINT (-6513429.197339033 -4115609.4984184555),14.0,Liniers,9.0,38,5,12.721885810807203
4875,18916848.0,https://www.argenprop.com/departamento-en-venta-en-villa-luro-3-ambientes--18916848,165000.0,USD,0.0,Departamento,50.0,10.0,60.0,33.5,,3.0,1.0,Excelente,Frente,N,-34.64016,-58.50946,https://proxy.sosiva451.com/proxy/14B63EA7BA4DEABB495F13891292EEDB72CF72C7099E02EC0ED4EDD3D4B3E6C30BCAB2B386CC23100CBA790C20CB571E3C68F57FF19B90F178A4BF2564018B3B2A0AC2A27CD531D346EB49872CC191A41DCCC7A7BE309FD2C8449AA32EB1C3A1,images/18916848.jpg,2026-02-05 16:12:37.398964,,0.0,,POINT (-6513243.293789408 -4115087.2140991446),40.0,Villa Luro,10.0,34,5,12.013700752882718
4883,18435875.0,https://www.argenprop.com/departamento-en-venta-en-liniers-10-ambientes--18435875,205000.0,USD,0.0,Departamento,305.0,0.0,305.0,40.0,,10.0,4.0,Muy Bueno,Frente,,-34.64027,-58.52887,https://proxy.sosiva451.com/proxy/ECB1BE6749A1247362E7D5D232C74D9430598CA2C0E9A33B292B979B9FE291F5B1675E1DB43CEE45DF1FBEF9E56923836F031FADCCED971263247A2E91EEADCC9B94118E5D7192A5CCA85FE9507AA18BA4318812499561C25829E83C9FC01D2F,images/18435875.jpg,2026-02-05 16:13:10.798130,,0.0,,POINT (-6515404.005105705 -4115102.097512651),14.0,Liniers,9.0,40,4,12.230765258120545
4911,16919440.0,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-2-ambientes--16919440,149400.0,USD,0.0,,43.0,15.0,58.0,72.9,,2.0,1.0,Bueno,Frente,,-34.59933,-58.409966,https://proxy.sosiva451.com/proxy/0B35924C6CA1A30C2F8C141FB8BAFA33308136F9F3F36EAF345B96E0DA5A3705044AAA0A242CAB1B979451203E89F855E211375E603CD3D9687FF235491DEDFFAD108FDB63D0C8D06EE4C0EF43FE064917473EBA398D3CE373D2F99D0B00A29DDB81837A9FECCED241AE6F2F41A6C0CC36876E2F4A5C1DAC0AA53A5CDECCF0C70938558170C87675C0A3BAA37466328FBF77A1E079F61C4D72303E753ED043DA,images/16919440.jpg,2026-02-05 16:16:10.951780,,0.0,,POINT (-6502167.672372422 -4109564.124316025),2.0,Balvanera,3.0,73,3,11.914382551680854
4915,16919431.0,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-3-ambientes--16919431,216100.0,USD,0.0,,69.0,0.0,69.0,72.9,,3.0,2.0,Bueno,Contrafrente,,-34.59933,-58.409966,https://proxy.sosiva451.com/proxy/497C58CE60E86A3B54DA6C7E15790FEFCBCEC81B4837AE35729B5D3DCEFC1B79E80A63F1371BD9210E27E370E7EDFC42DEE3AEA537EB070EE5C5BB745C92DE6BA7CAC79F91D4CE67134E6685E0B0642E2B2C6897C502CC4DFC27F332BB1B412C5850E4B4DB1A24E7D9C86662A7BC5DD309D08D7FB2935D1378D8379A709FAFA39DCCA99BA1E14F38425EA0F15A186B849668D948399A3D72CC466414220AB994,images/16919431.jpg,2026-02-05 16:16:26.651379,,0.0,,POINT (-6502167.672372422 -4109564.124316025),2.0,Balvanera,3.0,73,3,12.283496542494976
4944,18684454.0,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-3-ambientes--18684454,280000.0,USD,60000.0,,73.0,0.0,80.0,30.25,,3.0,1.0,Bueno,,,-34.59615,-58.5055,https://proxy.sosiva451.com/proxy/5E7B0A97C9CD3F3106E714FA3990D5660E8CE4C5B9493CA678D11950A6377F6D09DB705112A33319B4D8A8930DB068DCA5E1856D48E8EDC0BC1D02D8895631B7157DBCA32653201C411EC5056F06B3792F5921A69E7520B924760629E275DA066785E196007AA8C80DFEBE4843C9092B,images/18684454.jpg,2026-02-05 16:19:45.749048,,1.0,,POINT (-6512802.468605868 -4109134.0785030453),37.0,Villa Devoto,11.0,30,3,12.542544882151386
4945,18684453.0,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-2-ambientes--18684453,156000.0,USD,60000.0,,46.0,0.0,50.0,30.25,,2.0,1.0,Bueno,,,-34.59615,-58.5055,https://proxy.sosiva451.com/proxy/703C74CEAEC114E07A9DA08414EBFE5F7C710044B47BD5D65285AED583E46BFF8DE8B884492A066A27B86875CEACCB8F2B2C606DBF2EB5C595DB03108889515E2B270AB7C7BE0C14597809128814D134F02398533095536BDB366D4B43B85C5AB989EB9CDEFA0E60CD8CFB66417A8ECB,images/18684453.jpg,2026-02-05 16:19:50.311925,,0.0,,POINT (-6512802.468605868 -4109134.0785030453),37.0,Villa Devoto,11.0,30,3,11.957611286231675
4946,18684450.0,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-1-ambiente--18684450,94000.0,USD,60000.0,,28.0,0.0,30.0,30.25,,1.0,1.0,Bueno,,,-34.59615,-58.5055,https://proxy.sosiva451.com/proxy/95B9B4CC68B9A5AC28584CC50FBE92A247C7D10C19C2C35B79AA4E8AD8D838F1F1F3BF0862846FD37D7ECF260D133B8AD15AD5893325B2FB0A535FAF42CCE5B2245105F479FB0BEA773EDEBA99BEC2C95E3C4C0595C3A241C8291830E36D7287E517BD4CBFDA98746052392AEA400956,images/18684450.jpg,2026-02-05 16:19:54.196047,,0.0,,POINT (-6512802.468605868 -4109134.0785030453),37.0,Villa Devoto,11.0,30,3,11.451050061252142
4947,18684449.0,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-1-ambiente--18684449,96000.0,USD,60000.0,,28.0,0.0,30.0,30.25,,1.0,1.0,Bueno,,,-34.59615,-58.5055,https://proxy.sosiva451.com/proxy/FBE91588FFCB40272C4F8515141AC1A0A01606657B0BC9198D999616B32A5B3F1E5D1141962261CD02C7F31A38AB7200CF6A6DBB24591B010396794810BB0F91F1CD18D45AAD1F4438438577EF58C9E971B04373E82142287783A1E40CB7EC99BEE4C160EC9E76A993AD280C730D9486,images/18684449.jpg,2026-02-05 16:19:58.137700,,0.0,,POINT (-6512802.468605868 -4109134.0785030453),37.0,Villa Devoto,11.0,30,3,11.472103470449973
4998,16661386.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--16661386,80000.0,USD,48940.0,,27.0,0.0,30.0,72.9,,1.0,1.0,Bueno,Contrafrente,E,-34.61391,-58.40123,https://www.argenprop.com/static-content/68316661/4df27e79-bc88-4f55-8f25-c592d1b8132e_u_small.jpg,images/16661386.jpg,2026-02-05 17:02:38.057213,,0.0,,POINT (-6501195.185300852 -4111536.0546471453),2.0,Balvanera,3.0,73,3,11.289781913656018
5054,18223418.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18223418,114000.0,USD,0.0,Departamento,39.0,0.0,44.0,72.9,,2.0,1.0,Excelente,Frente,,-34.61391,-58.40123,https://proxy.sosiva451.com/proxy/DC4C73785DCCAAADF30ED8AA8AA4B1BB9A3678254157C45AEF22E5187E7AC20DC5AE40521F9EB0520177AB5F15AF23582BB796EBBE048C0404F29861B6DDC95F6184A288F08AF26EBF8EC640BEC27E69B6D9AD9054B8A3926214F0C821FEEA66,images/18223418.jpg,2026-02-05 17:08:34.804025,,0.0,,POINT (-6501195.185300852 -4111536.0546471453),2.0,Balvanera,3.0,73,5,11.643953727376633
5096,17828788.0,https://www.argenprop.com/departamento-en-venta-en-flores-2-ambientes--17828788,97900.0,USD,0.0,Departamento,40.3,5.13,45.43,47.76470588235294,,2.0,1.0,Bueno,,,-34.6341,-58.47361,https://www.argenprop.com/static-content/88782871/2f34ec26-0c4d-4cab-9eb6-d27a5f131769_u_small.jpg,images/17828788.jpg,2026-02-05 17:13:46.235654,,0.0,,POINT (-6509252.490044469 -4114267.3038172927),13.0,Floresta,10.0,48,3,11.491701828518602
5099,16486209.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-4-ambientes--16486209,733500.0,USD,0.0,,132.0,0.0,132.0,37.70454545454545,,4.0,2.0,Excelente,Frente,E,-34.55544,-58.447292,https://www.argenprop.com/static-content/90268461/446b8c3c-a7e3-424a-a016-f016085741a7_u_small.jpg,images/16486209.jpg,2026-02-05 17:13:59.302326,,1.0,,POINT (-6506322.783685772 -4103630.1342054047),4.0,Belgrano,13.0,38,5,13.505582876565173
5146,18280200.0,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18280200,38000.0,USD,0.0,Departamento,55.0,6.0,51.0,44.092592592592595,,3.0,1.0,Excelente,Frente,,-34.67838,-58.49163,https://www.argenprop.com/static-content/00208281/f30ffcee-c436-4545-a442-f3ecf53153fb_u_small.jpg,images/18280200.jpg,2026-02-05 17:18:15.339338,,0.0,,POINT (-6511258.467268565 -4120259.712738206),39.0,Villa Lugano,8.0,44,5,10.545341438708522
5180,18454709.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-1-ambiente--18454709,41500.0,USD,130000.0,,21.0,2.0,23.0,20.0,,1.0,1.0,Bueno,Contrafrente,N,-34.6053,-58.391304,https://www.argenprop.com/static-content/90745481/d493fc00-866a-427d-a424-ace800a4b0fa_u_small.jpg,images/18454709.jpg,2026-02-05 17:21:55.988801,,0.0,,POINT (-6500090.228035238 -4110371.5189482216),31.0,San Nicolas,1.0,20,3,10.63344870621879
5348,18651523.0,https://www.argenprop.com/departamento-en-venta-en-boca-1-ambiente--18651523,44000.0,USD,145000.0,,32.0,0.0,32.0,20.0,,1.0,1.0,Excelente,Frente,E,-34.629276,-58.366203,https://www.argenprop.com/static-content/32515681/c3bb3610-8101-4028-8e84-017dae70764e_u_small.jpg,images/18651523.jpg,2026-02-05 17:38:26.016003,,0.0,,POINT (-6497295.997496836 -4113614.6655805674),5.0,La Boca,4.0,20,5,10.691944912900398
5366,18367430.0,https://www.argenprop.com/departamento-en-venta-en-constitucion-1-ambiente--18367430,44000.0,USD,0.0,Departamento,32.0,0.0,50.0,173.27272727272728,,1.0,1.0,Bueno,,,-34.629,-58.386,https://www.argenprop.com/static-content/03476381/f6b53571-02ee-4153-a0bd-51a451b27a1e_u_small.jpg,images/18367430.jpg,2026-02-05 17:40:01.592446,,0.0,,POINT (-6499499.789456071 -4113577.32672969),11.0,Constitucion,1.0,173,3,10.691944912900398
5394,18717711.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--18717711,45000.0,USD,99000.0,,30.0,0.0,30.0,20.0,,1.0,1.0,Bueno,Lateral,NE,-34.628387,-58.408302,https://www.argenprop.com/static-content/11771781/b855bf9c-6e60-4652-85d5-2b4491f46a30_u_small.jpg,images/18717711.jpg,2026-02-05 17:47:05.142013,,0.0,,POINT (-6501982.436739742 -4113494.3970450545),30.0,San Cristobal,3.0,20,3,10.714417768752456
5395,18717713.0,https://www.argenprop.com/departamento-en-venta-en-boedo-1-ambiente--18717713,45000.0,USD,99000.0,,30.0,0.0,30.0,20.0,,1.0,1.0,Bueno,Lateral,NE,-34.628387,-58.408302,https://www.argenprop.com/static-content/31771781/8bfc2d11-1277-48e5-8265-47b9e7093859_u_small.jpg,images/18717713.jpg,2026-02-05 17:47:10.448372,,0.0,,POINT (-6501982.436739742 -4113494.3970450545),30.0,San Cristobal,3.0,20,3,10.714417768752456
5396,18717714.0,https://www.argenprop.com/departamento-en-venta-en-parque-patricios-1-ambiente--18717714,45000.0,USD,99000.0,,30.0,0.0,30.0,20.0,,1.0,1.0,Bueno,Lateral,NE,-34.628387,-58.408302,https://www.argenprop.com/static-content/41771781/475b1201-a012-4767-baaa-2a6a69e052e2_u_small.jpg,images/18717714.jpg,2026-02-05 17:47:15.783323,,0.0,,POINT (-6501982.436739742 -4113494.3970450545),30.0,San Cristobal,3.0,20,3,10.714417768752456
5397,18717715.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18717715,45000.0,USD,99000.0,,30.0,0.0,30.0,20.0,,1.0,1.0,Bueno,Lateral,NE,-34.628387,-58.408302,https://www.argenprop.com/static-content/51771781/6d4c934f-1e42-466a-8e29-fe0911144ee2_u_small.jpg,images/18717715.jpg,2026-02-05 17:47:20.927683,,0.0,,POINT (-6501982.436739742 -4113494.3970450545),30.0,San Cristobal,3.0,20,3,10.714417768752456
5402,18764567.0,https://www.argenprop.com/departamento-en-venta-en-boca-1-ambiente--18764567,50000.0,USD,100000.0,,32.0,2.0,34.0,16.0,,1.0,1.0,Bueno,,,-34.6291,-58.36702,https://www.argenprop.com/static-content/76546781/425a59ad-a86e-475a-aaf3-4d863d35488f_u_small.jpg,images/18764567.jpg,2026-02-05 17:47:54.899938,,0.0,,POINT (-6497386.945520814 -4113590.8552844985),5.0,La Boca,4.0,16,3,10.819778284410283
5413,17698217.0,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--17698217,45000.0,USD,0.0,Departamento,56.0,0.0,56.0,50.0,,3.0,1.0,Muy Bueno,Lateral,,-34.66138,-58.47433,https://www.argenprop.com/static-content/71289671/7eac76ad-7f4c-44a8-9ff7-9b2c6fc23322_u_small.jpg,images/17698217.jpg,2026-02-05 17:49:18.218684,,0.0,,POINT (-6509332.640077841 -4117958.725422127),21.0,Parque Avellaneda,9.0,50,4,10.714417768752456
5470,18407642.0,https://www.argenprop.com/departamento-en-venta-en-boca-1-ambiente--18407642,45000.0,USD,100000.0,,32.0,2.0,34.0,15.0,,1.0,1.0,Bueno,,,-34.6291,-58.36702,https://www.argenprop.com/static-content/24670481/93ec3af5-6f59-46c1-b1dd-f51be2922bce_u_small.jpg,images/18407642.jpg,2026-02-05 17:53:22.833483,,0.0,,POINT (-6497386.945520814 -4113590.8552844985),5.0,La Boca,4.0,15,3,10.714417768752456
5503,18875568.0,https://www.argenprop.com/departamento-en-venta-en-retiro-2-ambientes--18875568,189000.0,USD,252000.0,Semipiso,45.0,0.0,49.0,10.0,,2.0,1.0,Muy Bueno,Frente,,-34.59735,-58.37878,https://www.argenprop.com/static-content/86557881/06ac73bf-04de-47d0-a523-c8d066a4639e_u_small.jpg,images/18875568.jpg,2026-02-06 21:21:58.667807,,0.0,1.0,POINT (-6498696.062732544 -4109296.358007716),28.0,Retiro,1.0,10,4,12.14950229404178
5504,18875567.0,https://www.argenprop.com/departamento-en-venta-en-retiro-3-ambientes--18875567,305000.0,USD,370000.0,,70.0,0.0,75.0,10.0,,3.0,1.0,Muy Bueno,,E,-34.59735,-58.37878,https://www.argenprop.com/static-content/76557881/57c9f6ac-dddd-4e7c-8b88-731abb8d583f_u_small.jpg,images/18875567.jpg,2026-02-06 21:22:03.550361,,0.0,2.0,POINT (-6498696.062732544 -4109296.358007716),28.0,Retiro,1.0,10,4,12.628067055589549
